,State,premature_deathYears_of_Potential_Life_Lost_Rate,adult_smoking_% Smokers,excessive_drinking_% Excessive Drinking,food_environment_index_Food Environment Index,uninsured_% Uninsured,unemployed_% Unemployed,nr of FFchains,poor_physical_health_days_Average Number of Physically Unhealthy Days,poor_mental_health_days_Average Number of Mentally Unhealthy Days,per_gop,is_obese
1087,Kentucky,13625.0,30,14,5.9,8.0,11,2.0,6.4,6.0,0.7662933724986231,True
1088,Kentucky,9443.0,27,15,7.5,6.0,3,2.0,5.8,5.7,0.6846998207885304,True
1089,Kentucky,10355.0,23,17,8.2,7.0,4,4.0,4.6,4.8,0.7553826052377436,True
1090,Kentucky,11209.0,29,15,6.7,7.0,6,0.0,6.0,5.9,0.8882113821138211,True
1091,Kentucky,11144.0,25,16,7.1,6.0,5,6.0,5.2,5.3,0.6882382508167881,True
1092,Kentucky,8467.0,22,16,7.6,6.0,4,2.0,4.7,5.0,0.7216750513710763,True
1093,Kentucky,10973.0,28,15,7.2,7.0,6,0.0,6.0,6.0,0.745003223726628,True
1094,Kentucky,8563.0,24,16,7.2,7.0,4,4.0,5.0,5.3,0.7248402215594376,False
1095,Kentucky,8679.0,29,15,7.4,7.0,4,0.0,6.2,6.1,0.789904229848364,True
1096,Kentucky,12604.0,28,15,7.3,8.0,3,1.0,5.9,5.6,0.8682926829268293,True
1097,Kentucky,9100.0,27,15,7.0,6.0,5,1.0,5.7,5.6,0.7002803301666407,True
1098,Kentucky,9485.0,29,15,6.3,7.0,5,1.0,6.1,5.7,0.7757936507936508,True
1099,Kentucky,9688.0,26,16,7.4,8.0,6,2.0,5.6,5.6,0.7374077976817703,True
1100,Kentucky,9053.0,22,16,8.1,5.0,4,0.0,4.8,5.0,0.6752235982112144,True
1101,Kentucky,9882.0,29,15,7.2,8.0,4,0.0,6.0,6.0,0.7090694935217904,True
1102,Kentucky,9154.0,27,15,6.9,6.0,5,3.0,5.6,5.5,0.7711384670680205,False
1103,Kentucky,5438.0,16,18,8.8,4.0,3,5.0,3.7,4.1,0.5965346534653465,False
1104,Kentucky,8349.0,26,15,7.5,7.0,4,0.0,5.4,5.5,0.786368633198974,False
1105,Kentucky,17730.0,31,14,6.1,6.0,7,0.0,6.2,6.0,0.8813291139240507,True
1106,Kentucky,12310.0,26,16,8.0,7.0,3,0.0,5.2,5.3,0.7963898916967509,True
1107,Kentucky,17419.0,29,12,6.6,7.0,6,5.0,6.1,6.2,0.7650103519668737,True
1108,Kentucky,12032.0,29,13,6.9,8.0,5,6.0,6.1,6.1,0.7987399094309904,True
1109,Kentucky,14893.0,27,15,7.1,7.0,5,2.0,5.7,5.6,0.7340599455040872,False
1110,Kentucky,10983.0,24,15,6.7,8.0,4,7.0,5.5,5.3,0.8062236587761827,True
1112,Kentucky,11754.0,27,15,7.4,7.0,4,1.0,5.8,5.6,0.8449383350462487,True
1113,Kentucky,8719.0,26,15,7.1,7.0,5,7.0,5.7,5.6,0.5955290611028315,True
1114,Kentucky,11104.0,27,14,7.4,8.0,5,1.0,6.0,5.7,0.83964265773311,True
1115,Kentucky,7173.0,20,18,7.9,5.0,3,2.0,4.5,5.0,0.6133107804894887,True
1116,Kentucky,7287.0,21,16,8.3,8.0,3,2.0,4.9,5.0,0.6392781316348195,True
1117,Kentucky,10220.0,24,16,7.8,6.0,4,1.0,5.0,5.2,0.674301420064132,True
1119,Kentucky,9494.0,25,15,6.6,7.0,4,1.0,5.5,5.5,0.7490612766637373,True
1120,Kentucky,10358.0,26,15,8.1,10.0,3,0.0,5.4,5.6,0.7574118963266828,True
1121,Kentucky,8486.0,23,16,7.9,7.0,4,0.0,5.0,5.0,0.7438991323210412,True
1122,Kentucky,10596.0,26,16,7.6,6.0,4,0.0,5.4,5.4,0.7469907407407408,True
1123,Kentucky,9944.0,26,14,7.2,7.0,4,2.0,5.7,5.6,0.7549034514216209,True
1124,Kentucky,7661.0,22,16,7.7,8.0,3,10.0,4.6,4.8,0.5738344073211675,False
1125,Kentucky,8012.0,24,16,7.4,8.0,3,0.0,5.1,5.2,0.72,True
1126,Kentucky,9160.0,28,15,6.4,8.0,5,0.0,6.1,5.7,0.8041125541125541,True
1127,Kentucky,9805.0,27,15,7.4,9.0,4,0.0,5.8,5.6,0.7518771900550643,True
1128,Kentucky,13995.0,28,14,6.6,6.0,5,8.0,5.9,5.8,0.8183771815576973,True
1129,Kentucky,16160.0,34,14,5.9,7.0,7,1.0,7.0,6.4,0.7039274924471299,True
1130,Kentucky,7440.0,20,17,7.5,7.0,3,3.0,4.5,4.8,0.5497337453158898,False
1197,Maine,7751.0,22,21,7.8,10.0,3,0.0,4.2,4.9,0.4985436149011191,True
1198,Maine,7189.0,23,16,7.2,14.0,4,0.0,4.9,5.4,0.5897163318972752,True
1199,Maine,5583.0,14,25,8.3,8.0,2,0.0,3.2,4.2,0.3075065156245968,False
1200,Maine,7067.0,20,23,8.3,11.0,3,0.0,4.0,4.6,0.5033927544565843,False
1201,Maine,6426.0,18,22,8.2,12.0,3,0.0,3.8,4.7,0.4241188959660297,False
1202,Maine,7600.0,22,20,8.0,9.0,2,0.0,4.5,5.0,0.4831890673272287,False
1203,Maine,7113.0,18,22,8.0,12.0,2,0.0,3.8,4.5,0.3878915054014145,False
1204,Maine,6471.0,19,24,8.2,13.0,3,0.0,3.8,4.8,0.4346867847757905,False
1205,Maine,8491.0,22,20,7.8,12.0,3,0.0,4.5,4.8,0.5284246984354473,False
1206,Maine,7614.0,22,18,7.5,12.0,3,0.0,4.5,5.1,0.5256892891906789,True
1207,Maine,8610.0,24,21,7.2,12.0,3,0.0,4.8,5.2,0.6200040371417037,True
1208,Maine,6238.0,18,21,8.5,9.0,2,0.0,3.6,4.7,0.4058157916631999,False
1209,Maine,9072.0,26,20,6.9,12.0,4,0.0,4.8,5.1,0.6035245485531946,True
1210,Maine,6906.0,20,23,8.0,11.0,3,0.0,4.1,4.8,0.4603618421052631,False
1211,Maine,8938.0,25,22,7.1,16.0,4,0.0,5.0,5.2,0.5873134758310768,True
1212,Maine,7035.0,17,24,8.4,9.0,2,0.0,3.7,4.5,0.4227782105368698,False
1214,Maryland,8602.0,20,17,6.7,5.0,5,5.0,4.6,4.9,0.6816357168499723,True
1215,Maryland,6793.0,14,20,8.7,5.0,3,11.0,3.2,3.7,0.412835858496142,False
1216,Maryland,8127.0,15,17,8.4,6.0,3,24.0,3.6,4.1,0.3523517106417437,False
1217,Maryland,6842.0,15,19,8.8,4.0,3,4.0,3.4,3.8,0.5160856817071184,False
1218,Maryland,8336.0,21,16,8.1,8.0,3,0.0,4.7,5.1,0.6510700265923769,True
1219,Maryland,6753.0,15,20,8.9,4.0,2,6.0,3.4,4.0,0.6002172894634545,False
1220,Maryland,9841.0,19,18,8.1,5.0,4,3.0,4.2,4.5,0.6202646327588387,True
1221,Maryland,7310.0,15,16,8.7,5.0,3,2.0,3.2,3.7,0.2858052693914948,True
1222,Maryland,10435.0,21,15,7.4,7.0,4,0.0,4.3,4.7,0.5485385241284346,True
1223,Maryland,5645.0,14,20,8.8,6.0,3,12.0,3.2,3.8,0.4373313188888507,False
1224,Maryland,7454.0,18,16,8.3,7.0,4,0.0,4.2,4.6,0.7688168599064762,True
1225,Maryland,6854.0,16,16,8.7,5.0,3,4.0,3.6,4.0,0.5461379617507727,False
1226,Maryland,4244.0,9,15,9.2,4.0,2,11.0,2.6,3.4,0.2643366728212299,False
1227,Maryland,6907.0,17,19,8.4,8.0,4,0.0,3.8,4.2,0.4812858995738373,False
1228,Maryland,4065.0,9,14,9.1,8.0,2,22.0,2.9,3.4,0.1896455784900223,False
1229,Maryland,6828.0,13,13,8.4,11.0,3,18.0,3.5,3.8,0.0873003730684586,True
1230,Maryland,6647.0,16,21,9.0,5.0,3,0.0,3.4,3.9,0.6187190491911522,False
1231,Maryland,6877.0,17,17,8.5,6.0,3,5.0,3.6,4.0,0.553777059193389,True
1232,Maryland,9586.0,22,15,6.5,7.0,6,2.0,4.7,4.6,0.5655858874544201,True
1233,Maryland,7284.0,16,20,8.4,8.0,3,2.0,3.4,3.8,0.4853025936599424,False
1234,Maryland,8849.0,19,16,7.7,6.0,3,7.0,4.0,4.6,0.5934581507546586,True
1235,Maryland,8637.0,19,16,7.4,8.0,4,7.0,4.0,4.8,0.496451445386879,True
1236,Maryland,7443.0,17,20,7.8,7.0,7,8.0,3.7,4.0,0.5860023350478054,True
1239,Massachusetts,7072.0,16,26,8.5,4.0,3,0.0,3.4,4.5,0.3679427906203226,False
1240,Massachusetts,8223.0,19,26,8.3,3.0,3,0.0,3.9,5.0,0.2530858143607706,False
1241,Massachusetts,7181.0,19,24,8.5,4.0,3,0.0,4.2,4.9,0.4292195259937195,False
1242,Massachusetts,5255.0,15,26,9.3,4.0,4,0.0,3.4,4.3,0.2055789967182372,False
1243,Massachusetts,5943.0,15,25,8.8,4.0,3,0.0,3.4,4.3,0.34385935756511,False
1244,Massachusetts,6028.0,18,23,8.6,3.0,2,0.0,3.9,5.0,0.2638136511375948,False
1245,Massachusetts,7737.0,19,23,8.1,4.0,4,0.0,4.5,5.0,0.4002163381107999,False
1246,Massachusetts,5695.0,16,23,8.3,3.0,2,0.0,3.8,5.0,0.2536139504177385,False
1247,Massachusetts,4231.0,12,23,9.2,3.0,2,0.0,3.3,4.0,0.2628092225707725,False
1248,Massachusetts,4131.0,13,24,9.3,4.0,4,0.0,3.1,4.1,0.2619764577059951,False
1249,Massachusetts,4545.0,13,22,9.3,2.0,2,0.0,3.2,4.1,0.3072806688395614,False
1250,Massachusetts,6132.0,17,26,8.9,3.0,3,0.0,3.7,4.4,0.401658626447902,False
1251,Massachusetts,5423.0,16,23,8.4,4.0,2,0.0,3.9,4.7,0.1747232175328353,False
1252,Massachusetts,6420.0,18,22,8.7,3.0,3,0.0,3.8,4.6,0.3974014731004088,False
1254,Michigan,9624.0,24,21,7.3,9.0,6,0.0,4.8,5.1,0.6862967157417894,False
1255,Michigan,5397.0,24,23,6.8,8.0,7,0.0,4.7,4.8,0.5877535101404057,True
1256,Michigan,6343.0,21,23,8.8,5.0,3,0.0,4.3,4.7,0.6169255074969446,False
1257,Michigan,7680.0,24,22,7.8,6.0,4,0.0,4.8,5.0,0.6297365784666156,True
1258,Michigan,5760.0,22,22,8.3,8.0,5,0.0,4.4,4.7,0.6111981942441532,False
1259,Michigan,7645.0,26,21,6.5,8.0,6,0.0,5.1,5.3,0.6712716566640244,True
1260,Michigan,8840.0,26,20,7.4,8.0,6,0.0,5.0,5.1,0.6220901436354631,False
1261,Michigan,5920.0,22,22,8.8,6.0,3,0.0,4.3,4.5,0.6536972566494917,True
1262,Michigan,8069.0,21,22,7.4,7.0,4,1.0,4.7,5.2,0.54974690897021,True
1264,Michigan,7875.0,22,19,7.2,8.0,4,4.0,4.5,4.9,0.5282008957289024,True
1265,Michigan,8416.0,25,20,8.2,9.0,3,1.0,4.9,4.9,0.6848461238800155,True
1266,Michigan,9084.0,22,20,7.3,6.0,4,1.0,4.4,4.6,0.5464763657760142,True
1267,Michigan,8192.0,22,22,8.1,8.0,4,1.0,4.5,5.0,0.6369774183704607,True
1268,Michigan,6578.0,20,22,8.4,8.0,4,0.0,4.2,4.6,0.5788823529411765,True
1269,Michigan,8415.0,23,22,7.1,9.0,8,0.0,4.7,5.0,0.6419208469876481,False
1270,Michigan,6677.0,25,20,6.9,10.0,6,0.0,5.0,5.2,0.6054302233306881,True
1271,Michigan,10193.0,27,20,7.1,8.0,6,1.0,5.4,5.4,0.6670966156869971,True
1272,Michigan,4336.0,18,20,8.4,5.0,3,0.0,3.8,4.5,0.5236714169466063,True
1273,Michigan,9741.0,24,21,7.2,7.0,5,0.0,4.8,5.1,0.6471186871899249,False
1274,Michigan,7727.0,23,21,7.3,6.0,5,0.0,4.8,5.2,0.6244149212803177,True
1275,Michigan,7061.0,21,22,7.2,6.0,4,3.0,4.3,4.8,0.6591952841181712,False
1276,Michigan,6175.0,19,21,7.7,5.0,3,2.0,4.1,4.4,0.4943180934910691,True
1277,Michigan,5808.0,20,21,8.0,8.0,5,1.0,4.1,4.7,0.5471885286558146,False
1278,Michigan,10130.0,24,19,6.7,6.0,4,17.0,4.9,4.9,0.445943259848211,True
1279,Michigan,8780.0,26,21,7.7,8.0,5,0.0,5.1,5.3,0.677463534890091,True
1280,Michigan,6779.0,25,21,7.6,8.0,5,0.0,4.8,5.0,0.5564964916525527,False
1281,Michigan,5719.0,19,23,8.2,7.0,3,9.0,3.7,4.5,0.5063749252938442,False
1282,Michigan,6522.0,24,20,6.7,6.0,4,1.0,5.0,5.0,0.6327181471218696,True
1283,Michigan,7972.0,25,21,8.1,8.0,4,0.0,4.7,5.1,0.7311389580293537,True
1284,Michigan,6647.0,22,20,7.7,7.0,4,1.0,4.6,4.7,0.5609426517485542,False
1285,Michigan,8522.0,23,22,7.4,8.0,4,0.0,4.6,4.9,0.6905136410478928,True
1286,Michigan,7338.0,19,20,7.1,6.0,3,7.0,4.5,4.9,0.3295676236596333,False
1287,Michigan,5940.0,23,21,8.3,7.0,3,0.0,4.6,5.0,0.6413424819149927,True
1288,Michigan,10795.0,25,23,6.8,8.0,6,1.0,4.8,5.1,0.6352274946299551,True
1289,Michigan,10317.0,24,21,7.6,8.0,5,0.0,5.0,5.1,0.6210045662100456,False
1290,Michigan,6785.0,23,21,7.7,9.0,3,3.0,4.8,5.2,0.5035518847082017,True
1291,Michigan,8177.0,22,19,7.4,7.0,3,3.0,4.5,4.5,0.5858448448572241,True
1292,Michigan,6816.0,19,23,7.5,6.0,3,4.0,4.4,4.9,0.3962165478963002,False
1293,Michigan,8252.0,26,21,7.6,8.0,5,0.0,4.9,5.2,0.6994638321888815,True
1294,Michigan,5741.0,18,22,8.2,7.0,2,19.0,4.1,4.6,0.4590553056657286,False
1296,Michigan,8925.0,29,18,6.3,9.0,6,0.0,5.8,5.7,0.6240708524434604,False
1297,Michigan,6962.0,22,23,8.3,8.0,5,2.0,4.6,4.7,0.6739221272554606,True
1298,Michigan,4578.0,17,23,9.0,9.0,3,0.0,3.7,4.3,0.4684023668639053,False
1299,Michigan,6645.0,21,22,7.8,6.0,3,1.0,4.6,4.9,0.5909320843091335,True
1300,Michigan,5017.0,17,23,8.8,5.0,3,7.0,3.5,4.2,0.6052186765411134,False
1302,Michigan,6742.0,25,20,6.3,12.0,9,0.0,5.0,5.1,0.6135424091233072,True
1303,Michigan,7621.0,22,19,8.0,6.0,4,20.0,4.3,4.8,0.5338589718688291,False
1304,Michigan,8106.0,22,22,7.8,8.0,5,2.0,4.5,4.8,0.5677925622654384,False
1305,Michigan,6453.0,20,23,7.8,6.0,4,2.0,4.3,4.7,0.4347338636484971,True
1306,Michigan,7687.0,22,21,7.9,7.0,4,0.0,4.5,4.9,0.5915729685869944,True
1307,Michigan,6028.0,24,21,7.0,8.0,4,0.0,4.8,5.0,0.6302912252363533,True
1308,Michigan,6613.0,23,21,7.0,7.0,4,0.0,4.7,4.9,0.6438486555088443,True
1309,Michigan,5558.0,19,22,8.0,6.0,3,3.0,4.0,4.4,0.5637834093872229,True
1310,Michigan,5964.0,25,20,7.8,9.0,4,0.0,5.0,5.2,0.7593375214163335,True
1311,Michigan,7983.0,21,23,8.1,5.0,3,5.0,4.5,4.8,0.6048331573874328,True
1312,Michigan,8424.0,26,21,7.7,7.0,4,0.0,4.9,5.1,0.679595015576324,True
1313,Michigan,7489.0,26,21,7.3,8.0,8,0.0,5.0,5.3,0.7118962280252603,True
1314,Michigan,8533.0,25,20,6.5,6.0,4,7.0,5.1,5.2,0.4882198952879581,True
1315,Michigan,7567.0,24,20,7.8,7.0,4,0.0,5.2,5.2,0.6942675159235668,True
1316,Michigan,5627.0,16,22,8.4,6.0,3,29.0,3.7,4.1,0.4231460723748005,False
1317,Michigan,7583.0,24,20,7.8,11.0,5,0.0,4.9,5.2,0.6323424832882947,True
1318,Michigan,9482.0,26,21,7.5,8.0,6,1.0,5.1,5.3,0.6931216931216931,True
1319,Michigan,8388.0,24,21,6.7,8.0,6,0.0,4.8,5.2,0.6198738170347003,False
1320,Michigan,8263.0,26,21,7.3,8.0,4,0.0,5.2,5.2,0.7241463216805905,True
1321,Michigan,10785.0,26,21,7.5,10.0,6,0.0,5.1,5.4,0.7111202297907263,False
1322,Michigan,7684.0,22,21,7.7,7.0,4,0.0,4.6,4.9,0.6626685640712882,True
1323,Michigan,4454.0,17,20,8.3,6.0,2,6.0,3.9,4.4,0.5981341094047288,False
1324,Michigan,10063.0,24,21,7.1,8.0,7,0.0,4.6,5.0,0.6402205177372963,False
1325,Michigan,9580.0,25,21,6.3,8.0,7,2.0,5.3,5.4,0.6438939938740178,True
1326,Michigan,8543.0,22,22,7.0,6.0,4,4.0,4.6,4.9,0.4913932403796843,True
1327,Michigan,8305.0,23,21,7.1,6.0,4,8.0,4.8,4.9,0.64286800486618,True
1328,Michigan,8316.0,24,21,7.8,8.0,4,3.0,4.6,5.1,0.6488760022909508,True
1329,Michigan,7406.0,25,21,7.8,8.0,4,0.0,4.9,5.1,0.7214648489708634,True
1330,Michigan,6477.0,26,21,6.5,9.0,7,0.0,5.2,5.4,0.6512118018967334,False
1331,Michigan,7463.0,22,21,7.7,6.0,4,0.0,4.2,4.7,0.5901743830307975,True
1332,Michigan,7987.0,24,22,7.9,7.0,5,0.0,4.7,5.1,0.6893190694515198,True
1333,Michigan,7254.0,22,19,8.1,9.0,4,2.0,4.9,5.1,0.5526800798648441,True
1334,Michigan,5019.0,15,21,8.2,6.0,2,7.0,3.8,4.6,0.2598720993632692,False
1335,Michigan,10534.0,24,20,7.0,7.0,5,54.0,5.0,5.3,0.3032233810026488,True
1336,Michigan,8421.0,25,19,7.7,7.0,4,0.0,5.0,5.1,0.6625787024363536,False
1338,Minnesota,8507.0,22,22,7.5,7.0,6,0.0,3.8,4.0,0.6242394014962593,False
1339,Minnesota,5087.0,18,22,9.0,4.0,3,17.0,3.5,3.8,0.4968550480268268,False
1340,Minnesota,7361.0,20,25,7.9,7.0,4,0.0,3.8,3.7,0.6411009741765888,False
1341,Minnesota,9202.0,22,25,7.9,9.0,4,2.0,4.1,4.0,0.5038653933606184,True
1342,Minnesota,5773.0,20,26,8.5,4.0,3,0.0,3.5,4.0,0.6460916442048518,False
1344,Minnesota,5039.0,19,22,7.7,4.0,2,1.0,3.6,3.9,0.4640925355746026,True
1345,Minnesota,6607.0,20,25,8.8,4.0,3,1.0,3.4,3.6,0.6526819268875982,True
1346,Minnesota,5969.0,21,24,8.3,5.0,4,5.0,3.9,3.9,0.4806814276596789,True
1347,Minnesota,3532.0,13,25,9.7,3.0,2,0.0,2.5,3.0,0.5124847425445669,False
1348,Minnesota,10383.0,23,23,8.2,10.0,5,0.0,3.7,4.1,0.6353545847230576,True
1349,Minnesota,5927.0,22,23,8.9,6.0,3,0.0,3.7,3.8,0.6428679473604598,True
1350,Minnesota,4760.0,19,26,9.4,4.0,3,3.0,3.4,3.6,0.6339600809950824,False
1351,Minnesota,5290.0,17,22,9.1,4.0,3,0.0,3.3,3.7,0.4666087657805763,False
1352,Minnesota,8828.0,24,22,6.7,8.0,8,0.0,4.2,4.2,0.7162276975361087,False
1354,Minnesota,5847.0,20,23,7.7,7.0,3,0.0,3.5,3.7,0.6820042574095301,True
1355,Minnesota,6143.0,22,23,8.8,6.0,4,1.0,3.5,3.8,0.6391357379334379,False
1356,Minnesota,4314.0,15,20,9.2,4.0,2,9.0,3.1,3.5,0.418052383330982,False
1357,Minnesota,5831.0,18,26,9.6,4.0,3,0.0,3.1,3.5,0.6386313284647576,True
1358,Minnesota,5660.0,19,25,8.7,4.0,3,0.0,3.2,3.5,0.6537968135733498,True
1359,Minnesota,8024.0,21,21,8.6,6.0,4,0.0,3.6,3.8,0.6559262067222643,True
1360,Minnesota,5616.0,20,23,9.2,7.0,3,0.0,3.5,3.9,0.6013507948274442,False
1361,Minnesota,5454.0,20,21,8.0,7.0,3,2.0,3.8,3.9,0.5695088595552384,True
1362,Minnesota,5845.0,18,22,8.9,5.0,3,0.0,3.4,3.7,0.5605531498812684,True
1363,Minnesota,6627.0,20,23,7.7,6.0,4,0.0,3.5,3.7,0.6209633278598796,True
1364,Minnesota,5175.0,13,24,8.8,6.0,2,30.0,3.1,3.6,0.2724622305941117,False
1365,Minnesota,4491.0,18,25,9.1,5.0,3,0.0,3.1,3.6,0.5536713286713286,False
1366,Minnesota,6035.0,20,22,8.3,7.0,5,0.0,3.4,3.6,0.63262630158118,False
1367,Minnesota,6444.0,19,23,9.1,5.0,4,3.0,3.4,4.0,0.6804621415308438,True
1368,Minnesota,6914.0,21,21,8.2,5.0,6,0.0,3.7,3.9,0.5737359286171454,True
1369,Minnesota,5178.0,20,24,9.1,4.0,3,0.0,3.4,3.7,0.6784670905653892,True
1370,Minnesota,6813.0,22,22,8.5,6.0,5,1.0,3.8,4.0,0.679290196927072,False
1371,Minnesota,5416.0,19,22,8.5,8.0,3,0.0,3.6,3.6,0.6178371207258099,False
1373,Minnesota,6854.0,21,24,6.7,7.0,6,0.0,3.9,3.9,0.596792834440913,True
1374,Minnesota,5628.0,20,23,8.8,6.0,3,0.0,3.3,3.6,0.6257425742574257,True
1375,Minnesota,6374.0,18,24,8.9,5.0,3,0.0,3.2,3.5,0.4711191335740072,False
1377,Minnesota,4334.0,19,27,9.2,6.0,4,0.0,3.2,3.7,0.6406826019740754,True
1379,Minnesota,4743.0,19,20,8.5,5.0,3,0.0,3.6,3.8,0.6188629488869929,True
1380,Minnesota,4642.0,20,23,8.7,5.0,3,1.0,3.6,3.7,0.6681316581474227,True
1381,Minnesota,19045.0,30,22,6.6,9.0,4,0.0,5.3,5.0,0.4956597222222222,True
1382,Minnesota,6818.0,21,24,7.7,7.0,5,0.0,3.5,3.7,0.727752787013495,True
1383,Minnesota,6085.0,20,21,7.7,5.0,3,0.0,3.7,3.8,0.6794440911981107,True
1384,Minnesota,4459.0,19,23,8.8,5.0,3,0.0,3.3,3.7,0.6917732278808485,True
1385,Minnesota,8789.0,24,20,8.7,7.0,5,2.0,4.1,4.2,0.6775137858261284,False
1386,Minnesota,6482.0,22,23,8.0,7.0,5,3.0,3.6,4.0,0.7577973207894467,False
1387,Minnesota,6254.0,20,21,8.7,6.0,3,1.0,3.8,3.7,0.5182217627293875,True
1388,Minnesota,5529.0,19,25,8.9,7.0,4,0.0,3.4,3.8,0.6868872549019608,True
1389,Minnesota,3955.0,17,23,8.6,4.0,2,2.0,3.1,3.5,0.4715294117647058,False
1390,Minnesota,5919.0,21,19,8.4,11.0,3,0.0,3.9,3.8,0.642570281124498,True
1391,Minnesota,8270.0,21,22,8.2,6.0,4,0.0,3.7,4.0,0.5675675675675675,True
1392,Minnesota,4427.0,15,20,9.2,4.0,2,3.0,2.8,3.2,0.4343382393171746,False
1393,Minnesota,5656.0,19,23,8.6,5.0,4,0.0,3.3,3.3,0.6538641171460754,False
1394,Minnesota,6001.0,20,25,8.6,4.0,4,0.0,3.5,3.8,0.6227841143328294,False
1395,Minnesota,7279.0,23,23,8.4,7.0,5,1.0,4.0,4.3,0.6409599400037498,True
1396,Minnesota,6746.0,20,22,8.2,9.0,3,0.0,3.7,3.9,0.7192307692307692,True
1397,Minnesota,6501.0,19,24,7.9,5.0,4,0.0,3.7,3.7,0.632615108375016,True
1398,Minnesota,4906.0,19,26,9.0,5.0,3,0.0,3.4,3.7,0.6290230703503276,False
1399,Minnesota,5984.0,16,20,8.4,6.0,3,24.0,3.3,3.7,0.2614257188903192,False
1401,Minnesota,7086.0,22,21,7.9,7.0,3,0.0,3.5,3.8,0.6966441332689522,True
1402,Minnesota,5482.0,21,23,8.3,7.0,4,0.0,3.5,4.0,0.672613188976378,True
1403,Minnesota,4813.0,18,24,8.9,6.0,3,3.0,3.2,3.6,0.4893795886341983,False
1404,Minnesota,6812.0,19,24,9.0,5.0,2,0.0,3.3,3.7,0.6837786259541985,False
1405,Minnesota,6449.0,20,23,8.6,5.0,3,0.0,3.4,3.8,0.7202232513953212,True
1406,Minnesota,6962.0,21,25,8.0,5.0,4,5.0,3.6,4.1,0.4100777204239904,False
1407,Minnesota,3661.0,15,23,9.6,4.0,2,3.0,2.7,3.2,0.521480134144262,False
1408,Minnesota,4911.0,18,26,9.1,4.0,3,2.0,3.1,3.6,0.6513342444076818,False
1409,Minnesota,5032.0,20,23,9.5,6.0,3,0.0,3.4,3.6,0.69380028395646,True
1410,Minnesota,5231.0,19,23,8.7,5.0,3,2.0,3.4,3.7,0.6006836800848706,False
1411,Minnesota,4866.0,18,23,8.9,5.0,3,3.0,3.4,3.7,0.5990155244225672,True
1412,Minnesota,5030.0,19,22,9.0,5.0,2,0.0,3.6,3.8,0.5986234021632252,False
1413,Minnesota,9757.0,21,24,8.1,7.0,4,0.0,3.7,4.0,0.6385518967841325,True
1414,Minnesota,5625.0,21,24,7.8,8.0,4,0.0,3.9,3.8,0.7356868069699027,True
1416,Minnesota,4340.0,18,25,9.3,6.0,3,0.0,3.2,3.7,0.6212756229520688,True
1417,Minnesota,8682.0,23,23,7.4,6.0,6,0.0,3.8,3.9,0.719030871434154,True
1418,Minnesota,5009.0,20,24,8.4,5.0,3,0.0,3.4,3.7,0.6375974588507075,False
1419,Minnesota,4265.0,14,22,9.2,3.0,2,12.0,3.0,3.2,0.4422673365870037,False
1420,Minnesota,7523.0,20,21,9.0,9.0,4,0.0,4.0,4.0,0.5966160353778119,True
1421,Minnesota,7836.0,19,24,8.6,4.0,3,0.0,3.4,3.8,0.6787172011661807,True
1422,Minnesota,5614.0,19,23,8.8,5.0,2,2.0,3.6,3.8,0.4867699554705038,False
1423,Minnesota,4216.0,16,25,9.6,4.0,3,1.0,3.1,3.4,0.6305413340450828,True
1424,Minnesota,5117.0,21,24,8.3,6.0,3,0.0,3.6,3.8,0.6754703328509407,True
1426,Mississippi,11856.0,25,13,5.2,17.0,7,0.0,5.5,5.2,0.4139835743876735,True
1427,Mississippi,11779.0,25,16,7.1,16.0,4,1.0,4.9,5.4,0.8107014104104737,True
1428,Mississippi,9465.0,25,14,6.2,17.0,7,0.0,5.0,5.5,0.6248092132648814,True
1429,Mississippi,11022.0,24,14,5.8,15.0,6,0.0,5.2,5.4,0.5862771739130435,True
1430,Mississippi,12427.0,26,14,5.2,15.0,6,0.0,5.1,5.5,0.5987884436160298,True
1431,Mississippi,13397.0,25,14,3.9,16.0,7,8.0,5.7,5.6,0.3395856052344602,True
1432,Mississippi,10794.0,26,15,6.6,19.0,5,1.0,4.9,5.4,0.7012888551933283,True
1433,Mississippi,11151.0,23,15,5.8,16.0,6,0.0,4.5,4.8,0.6878177037686241,False
1434,Mississippi,11860.0,25,14,7.1,17.0,5,2.0,5.1,5.2,0.5123956799214531,True
1435,Mississippi,12555.0,24,15,6.8,14.0,5,0.0,4.8,5.0,0.7102958579881656,True
1436,Mississippi,15022.0,27,10,4.5,15.0,10,0.0,5.9,5.6,0.135414327419717,True
1437,Mississippi,11519.0,24,15,6.7,15.0,6,0.0,4.8,5.3,0.6489756798849886,True
1438,Mississippi,8220.0,23,13,5.9,15.0,7,0.0,4.8,4.9,0.4096609837350578,True
1439,Mississippi,16184.0,25,11,4.6,14.0,7,4.0,5.6,5.7,0.279181850240978,True
1440,Mississippi,9958.0,23,14,6.2,15.0,6,0.0,5.0,5.2,0.484608823757463,True
1442,Mississippi,8323.0,18,15,7.6,12.0,4,8.0,4.0,4.8,0.609353687965586,True
1443,Mississippi,11926.0,22,15,6.2,15.0,5,0.0,4.4,5.0,0.5449960598896769,True
1444,Mississippi,10998.0,24,15,6.4,14.0,6,0.0,4.8,5.2,0.6547939068100358,True
1445,Mississippi,10753.0,23,17,7.3,15.0,7,0.0,4.7,5.4,0.8778922631959508,True
